Req_Header,Req_Line,Req_ID,Create_Date,Create_User,Create_Role,Create_Type,Create_Source,Release_DateTime,Release_User,Release_Role,Release_Type,Release_Source
0010230759,10,0010230759_10,"2018-06-10",DST57,,Direct,Contratto,"2018-06-12 16:50:13",DST75,"Req Approver",Direct,Contratto
0010230760,10,0010230760_10,"2018-06-10",DST57,,Direct,Contratto,"2018-06-12 16:50:12",DST75,"Req Approver",Direct,Contratto
0010230761,10,0010230761_10,"2018-06-10",DST57,,Direct,Contratto,"2018-06-12 16:50:11",DST75,"Req Approver",Direct,Contratto
0010230762,10,0010230762_10,"2018-06-10",DST57,,Direct,Contratto,"2018-06-12 16:50:11",DST75,"Req Approver",Direct,Contratto
0010230763,10,0010230763_10,"2018-06-10",DST57,,Direct,Contratto,"2018-06-12 16:50:10",DST75,"Req Approver",Direct,Contratto
0010230764,10,0010230764_10,"2018-06-10",DST57,,Direct,Inforecord,"2018-06-12 16:51:03",DST75,"Req Approver",Direct,Inforecord
0010230765,10,0010230765_10,"2018-06-10",DST57,,Direct,Contratto,"2018-06-12 16:50:08",DST75,"Req Approver",Direct,Contratto
0010230771,10,0010230771_10,"2018-06-11",DST03,Secretary,Indirect,N.A.,"2018-06-11 15:17:26",PROC11,"Req Approver",Indirect,N.A.
0010230773,10,0010230773_10,"2018-06-11",FAR104,Secretary,Indirect,N.A.,"2018-06-22 15:01:24",DIR15,"Req Approver",Indirect,N.A.
0010230774,10,0010230774_10,"2018-06-11",DST03,Secretary,Indirect,Contratto,"2018-06-11 15:17:41",PROC11,"Req Approver",Indirect,Contratto
0010230774,20,0010230774_20,"2018-06-11",DST03,Secretary,Indirect,Inforecord,"2018-06-11 15:17:41",PROC11,"Req Approver",Indirect,Inforecord
0010230775,10,0010230775_10,"2018-06-11",DST03,Secretary,Indirect,Inforecord,"2018-06-11 15:18:13",PROC11,"Req Approver",Indirect,Inforecord
0010230776,10,0010230776_10,"2018-06-11",DRS10,Secretary,Indirect,N.A.,"2018-06-11 10:49:04",MKT54,"Req Approver",Indirect,N.A.
0010230777,10,0010230777_10,"2018-06-11",USR01977,Secretary,Indirect,N.A.,"2018-06-11 11:13:32",USR01450,"Req Approver",Indirect,N.A.
0010230778,10,0010230778_10,"2018-06-11",DST110,,Direct,Inforecord,"2018-06-12 16:50:08",DST75,"Req Approver",Direct,Inforecord
0010230792,10,0010230792_10,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,100,0010230792_100,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,110,0010230792_110,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,20,0010230792_20,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,30,0010230792_30,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,40,0010230792_40,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,50,0010230792_50,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,60,0010230792_60,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,70,0010230792_70,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,80,0010230792_80,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230792,90,0010230792_90,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:19",FAR303,"Req Approver",Indirect,Inforecord
0010230796,10,0010230796_10,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:04",FAR303,"Req Approver",Indirect,Inforecord
0010230798,10,0010230798_10,"2018-06-11",TFM02,,Indirect,Inforecord,"2018-06-22 19:04:31",TFM20,,Indirect,Inforecord
0010230799,10,0010230799_10,"2018-06-11",USR00586,,Indirect,N.A.,"2018-06-11 11:30:27",PER16,"SES Approver",Indirect,N.A.
0010230811,10,0010230811_10,"2018-06-11",USR00376,Secretary,Indirect,N.A.,"2018-06-12 18:49:11",USR01465,"Req Approver",Indirect,N.A.
0010230812,10,0010230812_10,"2018-06-11",USR01363,Secretary,Indirect,N.A.,"2018-06-13 14:34:04",USR00327,,Indirect,N.A.
0010230815,20,0010230815_20,"2018-06-11",DSTB02,Secretary,Indirect,N.A.,"2018-06-12 18:48:15",USR01465,"Req Approver",Indirect,N.A.
0010230815,30,0010230815_30,"2018-06-11",DSTB02,Secretary,Indirect,N.A.,"2018-06-12 18:48:15",USR01465,"Req Approver",Indirect,N.A.
0010230819,10,0010230819_10,"2018-06-11",MKT103,Secretary,Indirect,Inforecord,"2018-06-12 10:25:19",USR00742,"Req Approver",Indirect,Inforecord
0010230830,10,0010230830_10,"2018-06-11",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:26:53",DAM05,Procurement,Indirect,Inforecord
0010230830,20,0010230830_20,"2018-06-11",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:26:53",DAM05,Procurement,Indirect,Inforecord
0010230831,10,0010230831_10,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:28",FAR303,"Req Approver",Indirect,Inforecord
0010230831,20,0010230831_20,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:28",FAR303,"Req Approver",Indirect,Inforecord
0010230837,10,0010230837_10,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-14 12:38:52",DIR10,"Req Approver",Indirect,Inforecord
0010230837,20,0010230837_20,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-14 12:38:52",DIR10,"Req Approver",Indirect,Inforecord
0010230837,30,0010230837_30,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-14 12:38:52",DIR10,"Req Approver",Indirect,Inforecord
0010230837,40,0010230837_40,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-14 12:38:52",DIR10,"Req Approver",Indirect,Inforecord
0010230837,50,0010230837_50,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-14 12:38:52",DIR10,"Req Approver",Indirect,Inforecord
0010230837,60,0010230837_60,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-14 12:38:52",DIR10,"Req Approver",Indirect,Inforecord
0010230842,10,0010230842_10,"2018-06-11",DIR32,"SES Approver",Indirect,N.A.,"2018-06-27 09:20:53",DIR22,"Req Approver",Indirect,N.A.
0010230847,10,0010230847_10,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:36",FAR303,"Req Approver",Indirect,Inforecord
0010230847,20,0010230847_20,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:36",FAR303,"Req Approver",Indirect,Inforecord
0010230847,30,0010230847_30,"2018-06-11",USR00197,Secretary,Indirect,Inforecord,"2018-06-13 08:35:36",FAR303,"Req Approver",Indirect,Inforecord
0010230857,10,0010230857_10,"2018-06-11",DRS10,Secretary,Indirect,Inforecord,"2018-06-11 14:28:19",USR00452,"SES Approver",Indirect,Inforecord
0010230862,10,0010230862_10,"2018-06-11",USR00376,Secretary,Indirect,N.A.,"2018-06-19 09:28:40",DAM05,Procurement,Indirect,N.A.
0010230867,10,0010230867_10,"2018-06-11",USR00010,Secretary,Indirect,N.A.,"2018-06-12 10:25:30",USR00742,"Req Approver",Indirect,N.A.
0010230877,10,0010230877_10,"2018-06-11",MKT50,Secretary,Indirect,N.A.,"2018-06-18 10:11:14",MKT135,"Req Approver",Indirect,N.A.
0010230878,10,0010230878_10,"2018-06-11",USR00010,Secretary,Indirect,N.A.,"2018-06-11 15:04:39",USR00880,"Req Approver",Indirect,N.A.
0010230883,10,0010230883_10,"2018-06-11",DSTB01,Secretary,Indirect,Inforecord,"2018-06-11 15:46:50",SMIA24,"Req Approver",Indirect,Inforecord
0010230883,20,0010230883_20,"2018-06-11",DSTB01,Secretary,Indirect,Inforecord,"2018-06-11 15:46:50",SMIA24,"Req Approver",Indirect,Inforecord
0010230886,10,0010230886_10,"2018-06-11",MKT50,Secretary,Indirect,N.A.,"2018-07-04 14:57:09",MKT135,"Req Approver",Indirect,N.A.
0010230891,10,0010230891_10,"2018-06-11",MKT82,,Indirect,N.A.,"2018-06-12 11:57:31",MKT12,"SES Approver",Indirect,N.A.
0010230908,10,0010230908_10,"2018-06-11",MKT50,Secretary,Indirect,N.A.,"2018-06-18 10:11:07",MKT135,"Req Approver",Indirect,N.A.
0010230909,10,0010230909_10,"2018-06-11",MEDA16,Secretary,Indirect,Inforecord,"2018-06-12 10:20:59",DIR10,"Req Approver",Indirect,Inforecord
0010230909,20,0010230909_20,"2018-06-11",MEDA16,Secretary,Indirect,Inforecord,"2018-06-12 10:20:59",DIR10,"Req Approver",Indirect,Inforecord
0010230909,30,0010230909_30,"2018-06-11",MEDA16,Secretary,Indirect,Inforecord,"2018-06-12 10:20:59",DIR10,"Req Approver",Indirect,Inforecord
0010230911,10,0010230911_10,"2018-06-11",DST01,"Administration ",Indirect,N.A.,"2018-06-12 14:20:02",DAM05,Procurement,Indirect,N.A.
0010230919,10,0010230919_10,"2018-06-11",MKT78,Secretary,Indirect,N.A.,"2018-06-14 12:42:15",USR00742,"Req Approver",Indirect,N.A.
0010230920,10,0010230920_10,"2018-06-11",MKT50,Secretary,Indirect,N.A.,"2018-06-18 10:11:01",MKT135,"Req Approver",Indirect,N.A.
0010230921,10,0010230921_10,"2018-06-11",DSTB02,Secretary,Indirect,Inforecord,"2018-06-19 09:27:18",DAM05,Procurement,Indirect,Inforecord
0010230921,20,0010230921_20,"2018-06-11",DSTB02,Secretary,Indirect,Inforecord,"2018-06-19 09:27:18",DAM05,Procurement,Indirect,Inforecord
0010230921,30,0010230921_30,"2018-06-11",DSTB02,Secretary,Indirect,Inforecord,"2018-06-19 09:27:18",DAM05,Procurement,Indirect,Inforecord
0010230921,40,0010230921_40,"2018-06-11",DSTB02,Secretary,Indirect,Inforecord,"2018-06-19 09:27:18",DAM05,Procurement,Indirect,Inforecord
0010230924,10,0010230924_10,"2018-06-11",USR00376,Secretary,Indirect,Inforecord,"2018-06-11 19:16:32",DST28,"Req Approver",Indirect,Inforecord
0010230924,20,0010230924_20,"2018-06-11",USR00376,Secretary,Indirect,N.A.,"2018-06-11 19:16:32",DST28,"Req Approver",Indirect,N.A.
0010230925,10,0010230925_10,"2018-06-11",USR00060,Secretary,Indirect,N.A.,"2018-06-19 18:19:45",DIR15,"Req Approver",Indirect,N.A.
0010230927,10,0010230927_10,"2018-06-11",MEDA16,Secretary,Indirect,N.A.,"2018-06-12 10:19:50",DIR10,"Req Approver",Indirect,N.A.
0010230928,10,0010230928_10,"2018-06-11",MKT50,Secretary,Indirect,N.A.,"2018-06-18 10:10:55",MKT135,"Req Approver",Indirect,N.A.
0010230929,10,0010230929_10,"2018-06-11",DSTB01,Secretary,Indirect,N.A.,"2018-06-19 09:19:41",USR00470,"Req Approver",Indirect,N.A.
0010230929,20,0010230929_20,"2018-06-11",DSTB01,Secretary,Indirect,N.A.,"2018-06-19 09:19:41",USR00470,"Req Approver",Indirect,N.A.
0010230929,30,0010230929_30,"2018-06-11",DSTB01,Secretary,Indirect,N.A.,"2018-06-19 09:19:41",USR00470,"Req Approver",Indirect,N.A.
0010230929,40,0010230929_40,"2018-06-11",DSTB01,Secretary,Indirect,N.A.,"2018-06-19 09:19:41",USR00470,"Req Approver",Indirect,N.A.
0010230933,10,0010230933_10,"2018-06-11",DSTB01,Secretary,Indirect,N.A.,"2018-06-12 18:41:30",SMIA04,"Req Approver",Indirect,N.A.
0010230938,10,0010230938_10,"2018-06-11",DST15,,Direct,Contratto,"2018-06-13 15:18:47",USR00007,"Req Approver",Direct,Contratto
0010230942,10,0010230942_10,"2018-06-11",USR01363,Secretary,Indirect,N.A.,"2018-06-27 18:33:39",DIR15,"Req Approver",Indirect,N.A.
0010230942,20,0010230942_20,"2018-06-11",USR01363,Secretary,Indirect,N.A.,"2018-06-27 18:33:39",DIR15,"Req Approver",Indirect,N.A.
0010230942,30,0010230942_30,"2018-06-11",USR01363,Secretary,Indirect,N.A.,"2018-06-27 18:33:39",DIR15,"Req Approver",Indirect,N.A.
0010230945,10,0010230945_10,"2018-06-11",USR02006,Secretary,Indirect,N.A.,"2018-06-15 09:43:36",SISUMBE,"Req Approver",Indirect,N.A.
0010230958,10,0010230958_10,"2018-06-12",USR00197,Secretary,Indirect,Inforecord,"2018-06-14 18:17:17",FAR303,"Req Approver",Indirect,Inforecord
0010230972,10,0010230972_10,"2018-06-12",USR01851,Secretary,Indirect,N.A.,"2018-06-15 13:45:55",USR00167,"SES Approver",Indirect,N.A.
0010231000,10,0010231000_10,"2018-06-12",DST22,,Indirect,N.A.,"2018-06-18 09:39:03",USR00470,"Req Approver",Indirect,N.A.
0010231001,10,0010231001_10,"2018-06-12",MKT703,Secretary,Indirect,N.A.,"2018-06-13 14:03:55",MKT158,"SES Approver",Indirect,N.A.
0010231006,10,0010231006_10,"2018-06-12",DSTB01,Secretary,Indirect,N.A.,"2018-06-21 18:01:50",USR00386,,Indirect,N.A.
0010231007,10,0010231007_10,"2018-06-12",DSTB01,Secretary,Indirect,N.A.,"2018-06-20 11:43:21",DAM05,Procurement,Indirect,N.A.
0010231010,10,0010231010_10,"2018-06-12",DIR33,Secretary,Indirect,N.A.,"2018-06-14 12:41:44",USR00742,"Req Approver",Indirect,N.A.
0010231010,20,0010231010_20,"2018-06-12",DIR33,Secretary,Indirect,N.A.,"2018-06-14 12:41:44",USR00742,"Req Approver",Indirect,N.A.
0010231010,30,0010231010_30,"2018-06-12",DIR33,Secretary,Indirect,N.A.,"2018-06-14 12:41:44",USR00742,"Req Approver",Indirect,N.A.
0010231011,10,0010231011_10,"2018-06-12",USR00586,,Indirect,N.A.,"2018-06-12 11:17:18",PER16,"SES Approver",Indirect,N.A.
0010231018,10,0010231018_10,"2018-06-12",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:27:05",DAM05,Procurement,Indirect,Inforecord
0010231018,20,0010231018_20,"2018-06-12",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:27:05",DAM05,Procurement,Indirect,Inforecord
0010231021,10,0010231021_10,"2018-06-12",MKT703,Secretary,Indirect,N.A.,"2018-06-12 18:15:30",MKT87,"SES Approver",Indirect,N.A.
0010231022,10,0010231022_10,"2018-06-12",DSTB01,Secretary,Indirect,N.A.,"2018-06-18 18:11:48",DSTB54,"Req Approver",Indirect,N.A.
0010231024,10,0010231024_10,"2018-06-12",DSTB01,Secretary,Indirect,N.A.,"2018-06-20 11:43:10",DAM05,Procurement,Indirect,N.A.
0010231026,10,0010231026_10,"2018-06-12",DSTB01,Secretary,Indirect,N.A.,"2018-06-14 17:38:20",USR00946,,Indirect,N.A.
0010231027,10,0010231027_10,"2018-06-12",DCA155,Secretary,Indirect,N.A.,"2018-06-13 14:33:13",USR00327,,Indirect,N.A.
0010231029,10,0010231029_10,"2018-06-12",MKT703,Secretary,Indirect,N.A.,"2018-06-15 09:45:54",MKT66,"SES Approver",Indirect,N.A.
0010231041,10,0010231041_10,"2018-06-12",MKT703,Secretary,Indirect,N.A.,"2018-06-15 09:45:43",MKT66,"SES Approver",Indirect,N.A.
0010231050,10,0010231050_10,"2018-06-12",DRS13,,Indirect,N.A.,"2018-06-21 11:09:08",TFM07,"Req Approver",Indirect,N.A.
0010231052,10,0010231052_10,"2018-06-12",DST02,Secretary,Indirect,N.A.,"2018-06-29 10:07:21",DAM05,Procurement,Indirect,N.A.
0010231061,10,0010231061_10,"2018-06-12",MKT103,Secretary,Indirect,N.A.,"2018-06-14 12:42:59",USR00742,"Req Approver",Indirect,N.A.
0010231066,10,0010231066_10,"2018-06-12",MKT103,Secretary,Indirect,N.A.,"2018-06-14 12:43:11",USR00742,"Req Approver",Indirect,N.A.
0010231068,10,0010231068_10,"2018-06-12",DAM27,"SES Approver",Indirect,"Fornitore Fisso","2018-06-12 14:31:02",DIR44,,Indirect,"Fornitore Fisso"
0010231070,10,0010231070_10,"2018-06-12",DSTB01,Secretary,Indirect,N.A.,"2018-06-18 18:12:34",DSTB54,"Req Approver",Indirect,N.A.
0010231071,10,0010231071_10,"2018-06-12",USR00029,,Indirect,N.A.,"2018-06-13 14:32:03",USR00327,,Indirect,N.A.
0010231072,10,0010231072_10,"2018-06-12",DSTB01,Secretary,Indirect,N.A.,"2018-06-19 13:42:53",DSTB54,"Req Approver",Indirect,N.A.
0010231075,10,0010231075_10,"2018-06-12",DCA101,Secretary,Indirect,Inforecord,"2018-06-22 15:01:09",FAR205,,Indirect,Inforecord
0010231076,10,0010231076_10,"2018-06-12",EST36,Secretary,Indirect,N.A.,"2018-06-12 15:47:25",MKT160,"Req Approver",Indirect,N.A.
0010231076,20,0010231076_20,"2018-06-12",EST36,Secretary,Indirect,N.A.,"2018-06-12 15:47:25",MKT160,"Req Approver",Indirect,N.A.
0010231077,10,0010231077_10,"2018-06-12",USR01981,,Indirect,N.A.,"2018-06-13 11:41:23",MKT135,"Req Approver",Indirect,N.A.
0010231078,10,0010231078_10,"2018-06-12",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:33:18",DAM05,Procurement,Indirect,Inforecord
0010231079,10,0010231079_10,"2018-06-12",DAM27,"SES Approver",Indirect,"Fornitore Fisso","2018-06-13 10:39:06",USR00294,,Indirect,"Fornitore Fisso"
0010231080,10,0010231080_10,"2018-06-12",DST02,Secretary,Indirect,N.A.,"2018-06-22 10:33:49",DST40,,Indirect,N.A.
0010231080,20,0010231080_20,"2018-06-13",DST02,Secretary,Indirect,N.A.,"2018-06-22 10:33:49",DST40,,Indirect,N.A.
0010231085,10,0010231085_10,"2018-06-12",MKT91,Secretary,Indirect,N.A.,"2018-06-13 16:18:24",MKT67,"SES Approver",Indirect,N.A.
0010231087,10,0010231087_10,"2018-06-12",DCA137,Secretary,Indirect,N.A.,"2018-06-14 12:37:56",DIR10,"Req Approver",Indirect,N.A.
0010231087,20,0010231087_20,"2018-06-12",DCA137,Secretary,Indirect,N.A.,"2018-06-14 12:37:56",DIR10,"Req Approver",Indirect,N.A.
0010231090,10,0010231090_10,"2018-06-12",SIN01,,Indirect,N.A.,"2018-06-29 07:55:28",USR00384,"Req Approver",Indirect,N.A.
0010231091,10,0010231091_10,"2018-06-12",DST110,,Direct,Contratto,"2018-06-12 16:49:55",DST75,"Req Approver",Direct,Contratto
0010231093,10,0010231093_10,"2018-06-12",DST110,,Direct,Contratto,"2018-06-12 16:49:55",DST75,"Req Approver",Direct,Contratto
0010231095,10,0010231095_10,"2018-06-12",DST110,,Direct,Contratto,"2018-06-12 16:49:54",DST75,"Req Approver",Direct,Contratto
0010231096,10,0010231096_10,"2018-06-12",DST110,,Direct,Contratto,"2018-06-12 16:49:54",DST75,"Req Approver",Direct,Contratto
0010231097,10,0010231097_10,"2018-06-12",DST110,,Direct,Contratto,"2018-06-12 16:49:53",DST75,"Req Approver",Direct,Contratto
0010231109,10,0010231109_10,"2018-06-12",DST110,,Direct,Contratto,"2018-06-12 16:49:52",DST75,"Req Approver",Direct,Contratto
0010231110,10,0010231110_10,"2018-06-12",DST110,,Direct,Contratto,"2018-06-12 16:49:52",DST75,"Req Approver",Direct,Contratto
0010231111,10,0010231111_10,"2018-06-12",DST110,,Direct,Inforecord,"2018-06-12 16:49:51",DST75,"Req Approver",Direct,Inforecord
0010231112,10,0010231112_10,"2018-06-12",DST110,,Direct,Contratto,"2018-06-12 16:50:00",DST75,"Req Approver",Direct,Contratto
0010231114,10,0010231114_10,"2018-06-12",DST110,,Direct,Contratto,"2018-06-12 16:49:51",DST75,"Req Approver",Direct,Contratto
0010231115,10,0010231115_10,"2018-06-12",DRS13,,Indirect,N.A.,"2018-06-21 11:08:55",TFM07,"Req Approver",Indirect,N.A.
0010231122,10,0010231122_10,"2018-06-12",MKT91,Secretary,Indirect,N.A.,"2018-06-13 16:18:16",MKT67,"SES Approver",Indirect,N.A.
0010231123,10,0010231123_10,"2018-06-12",USR00586,,Indirect,N.A.,"2018-06-12 16:35:09",PER16,"SES Approver",Indirect,N.A.
0010231126,10,0010231126_10,"2018-06-12",SIN01,,Indirect,N.A.,"2018-06-18 09:41:46",USR00470,"Req Approver",Indirect,N.A.
0010231127,10,0010231127_10,"2018-06-12",MKT91,Secretary,Indirect,N.A.,"2018-06-20 17:16:50",MKT152,"SES Approver",Indirect,N.A.
0010231130,10,0010231130_10,"2018-06-12",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:33:08",DAM05,Procurement,Indirect,Inforecord
0010231130,20,0010231130_20,"2018-06-12",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:33:08",DAM05,Procurement,Indirect,Inforecord
0010231132,10,0010231132_10,"2018-06-12",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:34:07",DAM05,Procurement,Indirect,Inforecord
0010231132,20,0010231132_20,"2018-06-13",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:34:07",DAM05,Procurement,Indirect,Inforecord
0010231137,10,0010231137_10,"2018-06-12",DST03,Secretary,Indirect,Contratto,"2018-06-12 17:32:49",PROC11,"Req Approver",Indirect,Contratto
0010231146,10,0010231146_10,"2018-06-12",FAR104,Secretary,Indirect,N.A.,"2018-06-18 16:06:07",FAR003,"Req Approver",Indirect,N.A.
0010231155,10,0010231155_10,"2018-06-12",MKT703,Secretary,Indirect,N.A.,"2018-06-15 10:05:35",MKT123,"Req Approver",Indirect,N.A.
0010231156,10,0010231156_10,"2018-06-12",MKT703,Secretary,Indirect,N.A.,"2018-06-15 10:05:26",MKT123,"Req Approver",Indirect,N.A.
0010231158,10,0010231158_10,"2018-06-12",MKT703,Secretary,Indirect,N.A.,"2018-06-14 12:42:45",USR00742,"Req Approver",Indirect,N.A.
0010231159,10,0010231159_10,"2018-06-12",MKT703,Secretary,Indirect,N.A.,"2018-06-14 12:42:31",USR00742,"Req Approver",Indirect,N.A.
0010231164,10,0010231164_10,"2018-06-12",USR00017,Secretary,Indirect,N.A.,"2018-06-12 18:12:12",USR00155,"Req Approver",Indirect,N.A.
0010231180,10,0010231180_10,"2018-06-12",COQB09,Secretary,Indirect,N.A.,"2018-07-23 11:39:11",USR00470,"Req Approver",Indirect,N.A.
0010231188,10,0010231188_10,"2018-06-13",COQB67,,Direct,Inforecord,"2018-06-14 16:28:58",DST75,"Req Approver",Direct,Inforecord
0010231189,10,0010231189_10,"2018-06-13",COQB67,,Direct,Inforecord,"2018-06-14 16:28:58",DST75,"Req Approver",Direct,Inforecord
0010231209,10,0010231209_10,"2018-06-13",MAGA07,Scheduling,Direct,Inforecord,"2018-06-14 16:28:54",DST75,"Req Approver",Direct,Inforecord
0010231211,10,0010231211_10,"2018-06-13",COQB09,Secretary,Indirect,Inforecord,"2018-06-19 09:33:29",DAM05,Procurement,Indirect,Inforecord
0010231212,10,0010231212_10,"2018-06-13",USR01363,Secretary,Indirect,N.A.,"2018-06-22 14:58:23",DIR15,"Req Approver",Indirect,N.A.
0010231214,10,0010231214_10,"2018-06-13",USR01363,Secretary,Indirect,N.A.,"2018-06-13 14:30:40",USR00327,,Indirect,N.A.
0010231216,10,0010231216_10,"2018-06-13",DRFB08,,Indirect,Contratto,"2018-06-13 12:50:05",DRFB06,,Indirect,Contratto
0010231216,20,0010231216_20,"2018-06-13",DRFB08,,Indirect,Contratto,"2018-06-13 12:50:05",DRFB06,,Indirect,Contratto
0010231220,10,0010231220_10,"2018-06-13",DST0B,Secretary,Indirect,Inforecord,"2018-06-14 17:59:44",DST56,"Req Approver",Indirect,Inforecord
0010231242,10,0010231242_10,"2018-06-13",SIN01,,Indirect,Inforecord,"2018-06-13 13:53:17",SIN02,,Indirect,Inforecord
0010231243,10,0010231243_10,"2018-06-13",USR01981,,Indirect,N.A.,"2018-06-13 11:41:13",MKT135,"Req Approver",Indirect,N.A.
0010231244,10,0010231244_10,"2018-06-13",USR00029,,Indirect,N.A.,"2018-06-13 14:31:34",USR00327,,Indirect,N.A.
0010231245,10,0010231245_10,"2018-06-13",MAGA07,Scheduling,Direct,Inforecord,"2018-06-14 16:28:59",DST75,"Req Approver",Direct,Inforecord
0010231246,10,0010231246_10,"2018-06-13",MAGA07,Scheduling,Direct,Inforecord,"2018-06-15 09:53:02",USR00007,"Req Approver",Direct,Inforecord
0010231246,20,0010231246_20,"2018-06-13",MAGA07,Scheduling,Direct,N.A.,"2018-06-14 16:28:18",DST75,"Req Approver",Direct,N.A.
0010231246,30,0010231246_30,"2018-06-13",MAGA07,Scheduling,Direct,Inforecord,"2018-06-14 16:28:51",DST75,"Req Approver",Direct,Inforecord
0010231246,40,0010231246_40,"2018-06-13",MAGA07,Scheduling,Direct,Inforecord,"2018-06-15 09:53:02",USR00007,"Req Approver",Direct,Inforecord
0010231246,50,0010231246_50,"2018-06-13",MAGA07,Scheduling,Direct,N.A.,"2018-06-18 19:01:16",USR01465,"Req Approver",Direct,N.A.
0010231246,60,0010231246_60,"2018-06-13",MAGA07,Scheduling,Direct,N.A.,"2018-06-15 09:53:03",USR00007,"Req Approver",Direct,N.A.
0010231246,70,0010231246_70,"2018-06-13",MAGA07,Scheduling,Direct,Inforecord,"2018-06-14 16:29:00",DST75,"Req Approver",Direct,Inforecord
0010231247,10,0010231247_10,"2018-06-13",MAGA07,Scheduling,Direct,N.A.,"2018-06-14 16:28:23",DST75,"Req Approver",Direct,N.A.
0010231253,10,0010231253_10,"2018-06-13",MAGA07,Scheduling,Direct,Inforecord,"2018-06-14 16:28:26",DST75,"Req Approver",Direct,Inforecord
0010231258,10,0010231258_10,"2018-06-13",USR01116,Secretary,Indirect,"Fornitore Fisso","2018-06-13 15:07:36",USR01450,"Req Approver",Indirect,"Fornitore Fisso"
0010231266,10,0010231266_10,"2018-06-13",ACQ04,Secretary,Indirect,Inforecord,"2018-06-15 16:28:54",ACQ16,"Req Approver",Indirect,Inforecord
0010231266,20,0010231266_20,"2018-06-13",ACQ04,Secretary,Indirect,Inforecord,"2018-06-15 16:28:54",ACQ16,"Req Approver",Indirect,Inforecord
0010231267,10,0010231267_10,"2018-06-13",DST03,Secretary,Indirect,Inforecord,"2018-06-13 12:15:35",USR00043,,Indirect,Inforecord
0010231268,10,0010231268_10,"2018-06-13",ACQ04,Secretary,Indirect,N.A.,"2018-06-15 16:29:34",ACQ16,"Req Approver",Indirect,N.A.
0010231270,10,0010231270_10,"2018-06-13",MKT75,Secretary,Indirect,N.A.,"2018-06-14 17:09:03",MKT135,"Req Approver",Indirect,N.A.
0010231274,10,0010231274_10,"2018-06-13",MKT15,Secretary,Indirect,N.A.,"2018-06-14 20:37:34",USR00166,"Req Approver",Indirect,N.A.
0010231277,10,0010231277_10,"2018-06-13",USR00197,Secretary,Indirect,Inforecord,"2018-06-14 18:17:26",FAR303,"Req Approver",Indirect,Inforecord
0010231285,10,0010231285_10,"2018-06-13",USR00586,,Indirect,N.A.,"2018-06-13 14:01:26",PER16,"SES Approver",Indirect,N.A.
